Identifier,battery/assualt,burglary,homicide,kidnapping,robbery,sexual offense,theft,theft from a vehicle,theft of cattle,nhs,ahs,comp,mcomp,prox,cohe,nmi,nmmi,poverty_rate,active_unoccupied,aver_income,PI_type,female_rate,male_to_female_ratio,female_headed_household_rate,male_to_female_household_ratio,adult_rate,nev_mar_rate,foreign_ent_rate,no_spanish_rate,popu
22005,53.0,16.0,8.0,0.0,101.0,8.0,15.0,18.0,18.0,3,0.5332998008466022,0.2094521464609246,0.2046034044592152,0.9158377926499461,0.8013897954104431,0.8038754179124072,0.8038754179123888,11.42356,5.4043731500047745,1570.75,"PI<40%,1~4999",50.18995719516598,0.9924,14.857754084502181,5.730492336274965,58.21801241168279,38.57456873894968,4.478436518076033,0.0,58171
22006,179.0,179.0,18.0,0.0,428.0,22.0,27.0,104.0,4.0,3,0.4886273575030582,0.1272255404744477,0.1385134122071764,0.7756216414041199,0.5147106223131993,0.5197018857452134,0.18315331844095892,0.87371,4.513246590374667,5514.72,"PI<40%,1~4999",51.51216511850593,0.9412999999999999,18.67178551732915,4.355674201976599,65.03882633341021,35.24175955670511,38.019276455186876,0.0006989438957734862,143073
22007,25.0,20.0,7.0,0.0,87.0,7.0,1.0,39.0,1.0,31,7.285701521443615,1.3391578238959234,1.1841799781033098,0.25948282466913913,0.05649858400773794,0.05657169474992924,0.06010618014979278,10.981860000000001,5.046372067648663,1859.35,"PI<40%,1~4999",52.2256905280277,0.9148000000000001,19.55033698399326,4.115001346619984,61.08648322534953,37.816083766650046,9.928080464955812,0.0,38123
22008,39.0,15.0,7.0,2.0,50.0,4.0,6.0,6.0,12.0,12,1.861839785542752,4.0047947732210085,4.019809697403453,0.09908945789977694,0.010916453028646767,0.010975099708914186,0.010975099708914157,12.36226,7.026845072793066,1411.07,"PI<40%,1~4999",52.382291725262974,0.909,16.62818852412861,5.013884185573993,56.70529335658435,38.13894603576515,5.111104804608792,0.0,35554
22009,36.0,40.0,9.0,0.0,86.0,6.0,1.0,2.0,2.0,11,2.2569715136052033,0.5847048754420975,0.5781054422997145,0.8391744073163802,0.6501740547948947,0.6510658174710545,0.6510658174711709,18.24433,7.500576967459035,1751.27,"PI<40%,1~4999",52.28180039138943,0.9127,27.666364603443522,2.6144972942181717,58.4853228962818,40.54559043348281,12.32996579428844,0.003913894324853229,25550
22010,7.0,6.0,2.0,0.0,14.0,1.0,0.0,1.0,2.0,4,0.7486895844446605,0.5663408901902368,0.5551046464339656,0.851736879297655,0.6633794143207222,0.6660909435667062,0.6660909435666845,24.16799,12.176299091064998,945.36,"PI<40%,1~4999",52.32575643534547,0.9111,24.433957527988355,3.0926648859667147,56.831752722163685,38.19324538987499,11.140041864501965,0.0,19929
22011,219.0,89.0,26.0,0.0,379.0,36.0,24.0,60.0,20.0,3,0.4788777319694998,0.11288633317193762,0.11207452933804933,0.9497391278685335,0.8578773447928354,0.8596246685312441,0.7347286665785432,8.78046,5.815033145472998,1888.9,"PI<40%,1~4999",50.585618849714066,0.9768000000000001,16.359987196456533,5.1124742213526515,59.796664892064086,35.66467548475797,11.183645123486261,0.0008586786652698828,116458
22012,76.0,9.0,9.0,0.0,118.0,10.0,9.0,59.0,10.0,2,0.18909830503986289,1.9656354155279592,1.9656354155279592,0.04828790641240222,0.0024211383598184266,0.0025552861187866107,0.002478651812096701,7.246180000000001,6.106194690265487,2292.4,"PI<40%,1~4999",50.93174498952568,0.9634,16.953982494872154,4.8983191725157,61.49204264765656,36.74191374663073,7.590317862254448,0.0015633305193383986,63966
22013,10.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3,0.4720684958434973,0.5309645819998473,0.5180673289181428,0.9120019170296353,0.7739416952072733,0.7772151553525741,0.7772151553525636,17.05043,7.953358858336233,1240.69,"PI<40%,1~4999",51.125210129602515,0.956,17.47014115092291,4.7240522063393415,58.028306490971204,38.1884761975936,7.734806629834254,0.0,18441
22014,1830.0,1267.0,145.0,3.0,5338.0,263.0,158.0,1781.0,23.0,23,5.5066314713765125,0.21454527304203,0.21336038624942472,0.5684818588517234,0.2455935344073781,0.24592446991090353,0.16976436447599197,3.29888,4.7411023318027,4110.03,"PI<40%,>5000",51.44237723520463,0.9439,22.38026966713359,3.468221406056353,66.20807042920916,38.36855184053674,31.770029393934763,0.0018704641244980922,801940
22015,0.0,4.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,3,0.5783888307804321,0.5057953434941888,0.4914245744137992,0.9690763851788334,0.8809450700540149,0.8820840828826557,0.8820840828826743,25.33619,14.651162790697676,1121.29,"PI<40%,1~4999",53.64918217710096,0.8640000000000001,22.390420244012653,3.4661957618567105,54.359842075578115,39.60809508512689,5.908725140820784,0.0,8865
22016,493.0,232.0,51.0,0.0,1017.0,38.0,31.0,330.0,23.0,6,1.1720667819070412,1.2819391531837998,1.338502429980736,0.07239991872573723,0.004600244085715279,0.004640051835849694,0.0020267563155136462,4.79729,5.108155870825065,3059.54,"PI<40%,1~4999",51.33285615579709,0.9481,19.252649934037763,4.194090182006831,63.7011324002168,36.527786883454624,26.54181708784597,0.0008274754963818635,241699
22017,63.0,79.0,11.0,0.0,196.0,6.0,8.0,50.0,12.0,6,0.8463853953402856,1.1692433517427734,1.6010787201242778,0.07391820025834137,0.0042508033225590785,0.004305055113168127,0.003612008677199812,8.28724,4.340599876314162,2159.79,"PI<40%,1~4999",51.50521186507498,0.9416,19.459510744951693,4.138875345359987,62.97919984861148,38.142997143393316,13.530665479068585,0.0,63413
22018,14.0,7.0,1.0,0.0,20.0,3.0,4.0,1.0,0.0,5,0.810172406977352,0.35285624703651325,0.3071596358066907,0.7285810260157164,0.42567581324315845,0.4285030833758223,0.32150609707508965,17.301759999999998,9.975809238566985,1551.09,"PI<40%,>5000",51.626725314727736,0.937,18.297032708507246,4.4653670676068025,59.48733505232823,38.69372885766328,5.6679389312977095,0.5725769755801607,26372
23001,325.0,270.0,9.0,0.0,928.0,48.0,19.0,20.0,0.0,23,5.515159598474496,0.3336601800925265,0.3119076518302561,0.8071915002296177,0.5867543557175426,0.5871637269852856,0.5207885411667322,4.1812700000000005,2.787013759359879,3119.27,"PI<40%,>5000",49.25881687307474,1.0301,22.072169541144277,3.5305922380485555,64.7840573332495,32.875167874255965,50.61599391101307,0.03017539448041743,79535
23002,94.0,45.0,9.0,1.0,190.0,35.0,11.0,11.0,1.0,7,1.3903417816958885,0.19870750119075117,0.17080635836833338,0.8188419848833719,0.621340067163494,0.6229169235922379,0.5054273847399752,24.85614,2.492751288659794,1292.07,PI>40%,49.35888891850825,1.026,13.518806131406578,6.397102897102897,57.35078506117879,35.593919286209676,16.366614326709623,7.995894756484419,75026
23003,71.0,45.0,9.0,1.0,124.0,1.0,13.0,8.0,1.0,9,1.5854566334398097,0.37013384177324393,0.3716836369625515,0.761734675596124,0.512273127294155,0.5137901133371944,0.513790113337108,5.97197,2.643979057591623,2537.72,"PI<40%,1~4999",48.41695982225514,1.0654000000000001,22.519391870927706,3.4406172499311105,64.99413688823057,30.972654331095463,53.640623021400536,0.0678886625933469,16203
23004,1096.0,880.0,53.0,5.0,1680.0,197.0,74.0,115.0,20.0,38,9.48388307170088,0.2392877799708058,0.2242078043865989,0.901399609942355,0.7763387330518473,0.7764917567322445,0.7364362780536391,8.62392,2.6216416070988418,2467.62,"PI<40%,>5000",50.15150090164504,0.9940000000000001,22.82500526483134,3.3811599971054345,64.53897519147179,34.54615069636846,37.76417474550103,0.13984698613388508,244553
23005,1870.0,1458.0,423.0,12.0,4021.0,550.0,217.0,404.0,4.0,52,13.0,0.19517288971483734,0.1881679057102876,0.7974399973992348,0.5748888346042331,0.5750648831185813,0.5284366964278001,3.22091,3.5709526115800796,3955.09,"PI<40%,>5000",49.34102266264958,1.0267,21.274466897295092,3.700470309444715,64.61849794910886,33.084713384742884,64.96640904063966,0.033879027671905815,661176
23006,43.0,29.0,5.0,0.0,100.0,15.0,1.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84245,1.0316998086363258,1200.61,PI>40%,48.848779678819206,1.0471,11.300498063087991,7.849167482859941,56.87553553166202,36.40972462265238,29.305513165561443,3.1067746482766245,36179
23007,54.0,5.0,4.0,0.0,96.0,10.0,1.0,0.0,1.0,15,3.305323718500951,0.5410093678831563,0.5237468979938203,0.9323809788428102,0.8264782292662575,0.8268152542524939,0.8268152542521302,18.21423,3.1264262893655865,1182.47,PI>40%,48.79406307977737,1.0493999999999999,10.292953285827396,8.715384615384615,59.86262977144436,32.576084610403626,36.547637983139815,1.7487072198318399,25333
23008,726.0,721.0,111.0,2.0,1801.0,159.0,80.0,109.0,0.0,13,3.0060229538294254,0.16750547099089896,0.15977128381933095,0.8681638156229167,0.7128750954248908,0.7134739385433367,0.631816937644783,4.3125,3.596392609248216,3729.51,"PI<40%,>5000",47.606553260937794,1.1006,20.691838379187292,3.8328233657858135,66.42018705668194,31.88719083048462,69.03228379429301,0.13558470905781184,159310
23009,133.0,159.0,16.0,0.0,229.0,38.0,28.0,41.0,1.0,25,4.986368468617456,0.5894511832840984,0.5560180316271601,0.8442925787112581,0.6428177020601836,0.6432365013996456,0.6432365014004481,10.311240000000002,2.1392161778223446,1960.49,PI>40%,47.93900152142377,1.0859999999999999,16.405997195556036,5.095332018408942,60.290839613629124,31.973963213176194,52.82022886674049,4.114920567526448,28263
24001,29.0,21.0,1.0,0.0,30.0,2.0,3.0,1.0,12.0,10,2.1067658423302715,0.5398360128829096,0.5169152713752034,0.93653352307755,0.8356530755896827,0.836148052036719,0.8361480520369997,20.37619,6.755488834678176,1691.28,"PI<40%,1~4999",52.93391975970822,0.8891,18.431225169118438,4.425575298572677,58.42630336837588,36.93852128672969,3.3364075299734175,0.0,18644
24002,7.0,5.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,7,1.388662959216982,0.7724443258718848,0.7860377935718305,0.606559533778333,0.33250240890376104,0.3340466146985459,0.33404661469862806,39.095020000000005,8.975346687211093,858.06,"PI<40%,1~4999",50.30539946249695,0.9879000000000001,19.72381767078089,4.07001239157373,61.11654043488883,35.23148894983062,2.8165534280420013,0.0,8186
24003,70.0,6.0,0.0,0.0,31.0,15.0,7.0,3.0,4.0,4,0.7456547205248643,0.679865288578606,0.6905852522806623,0.7528394660382429,0.5231300227429648,0.5262611346893302,0.5262611346893387,59.052260000000004,1.8876860622462788,767.06,PI>40%,49.61516563692723,1.0155,11.431585610296445,7.747692875599852,52.99749066908463,36.27068684945807,2.959871180982245,12.491828859414209,47423
24004,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,3,0.47371308432850184,0.6536601480571642,0.6445043560301568,0.8246561079972751,0.6035358760868177,0.6081984611754973,0.6081984611754838,33.39511,8.652482269503546,1056.59,"PI<40%,1~4999",50.81154192966637,0.9681000000000001,14.843221294834198,5.737082066869301,66.34355275022543,34.888380080137374,2.861035422343324,0.0,4436
24005,67.0,45.0,4.0,0.0,24.0,6.0,3.0,1.0,1.0,20,4.3532731628351105,0.516962787223009,0.5021875342894159,0.9602153987272565,0.8989159582487899,0.8990363581211063,0.8990363581219463,13.00994,5.612694681163679,2097.37,"PI<40%,1~4999",51.93008396261287,0.9257,25.03838619156033,2.993867625290759,64.83603527485874,33.97905400780341,6.299802128456067,0.0,18937
24006,9.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,0.3654703927810516,0.7106428439781186,0.7080852337987837,0.8450700086006426,0.632354366720637,0.6380260837367621,0.6380260837367633,11.13869,4.910320493972361,1330.16,"PI<40%,1~4999",49.2383696994648,1.0309,13.192367199587416,6.580140734949179,62.48456154796212,33.324107389980625,6.361085126286249,0.0,9716
24007,25.0,18.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,23,5.2081779055244715,0.537302999840304,0.5244646281088193,0.9447426792481086,0.8564672201959684,0.8566367547333581,0.8566367547317537,10.68183,4.796822487014971,1640.71,"PI<40%,1~4999",51.05220449012713,0.9588,16.6531055058313,5.004885993485342,61.22261292940222,34.33563887877685,7.781547553901719,0.0,18485
24008,93.0,34.0,3.0,0.0,12.0,9.0,6.0,6.0,4.0,23,4.969467998655594,0.5449534853595875,0.5204394605952756,0.928102086209946,0.8256618582865832,0.825886354967555,0.825886354969694,15.001320000000002,4.514789828749351,1800.48,"PI<40%,1~4999",51.51444330186033,0.9412,19.77055808923786,4.058026159334126,65.03225203328036,32.40610256724465,5.2443895017116775,0.0,21394
24009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.14922662402489817,0.37511839715915857,0.37511839715915857,0.8285422070264249,0.6232669150999774,0.6403756041504416,0.6403756041504424,4.18098,3.9295392953929538,2452.7,"PI<40%,1~4999",49.49017657299179,1.0206,10.622802611752888,8.41371158392435,62.695846804277544,33.734134936539746,7.832238504295098,0.0,4021
24010,68.0,30.0,17.0,0.0,16.0,5.0,10.0,6.0,10.0,27,5.673498715988641,4.693838144034095,4.751287679587582,0.07833624295856845,0.005892222707163034,0.005902514099604809,0.005902514099612783,28.087600000000002,9.19278252611586,1184.29,"PI<40%,1~4999",50.44216709765986,0.9825,17.759667625439437,4.630736008637754,60.878587619321266,32.716261489562754,11.069896461632746,0.0,31323
24011,71.0,61.0,5.0,0.0,63.0,4.0,15.0,17.0,5.0,1,0.11873638295266296,0.0,0.0,0.9956585510895551,0.8998947716878195,0.9046344309835417,0.9046344309835416,15.60365,5.757519837608415,1857.74,"PI<40%,1~4999",51.16247013416652,0.9545999999999999,21.258448664306403,3.7040121120363363,61.74186730380444,34.9726942673216,6.689853178030392,0.009189487226612754,43528
24012,114.0,2.0,10.0,0.0,35.0,15.0,6.0,9.0,1.0,3,0.4241452399667088,0.6317351853399716,0.5804017669122692,0.7504735430482499,0.48538458226309855,0.49113443877162016,0.49122100082020814,35.76321,2.3262576330328586,1353.98,PI>40%,50.53947430961547,0.9787,13.633523955980586,6.334860768417342,58.738533200247154,38.975255862158306,3.4614466459775604,5.18560768097343,21039
24013,311.0,321.0,111.0,0.0,534.0,82.0,42.0,130.0,6.0,21,4.91477226341879,0.30015922270584755,0.30368650927664703,0.7800689549712637,0.48389836017364607,0.4843839874351704,0.2913302129673651,6.7857,4.992185202952601,2773.32,"PI<40%,>5000",51.568453250493405,0.9392,21.694821379119357,3.6093949451110543,64.26156588934668,34.89636344987021,11.060942511719714,0.2748743389003834,167713
24014,16.0,11.0,0.0,0.0,4.0,12.0,1.0,2.0,0.0,5,0.6730956687883435,0.779683888637974,0.7294392642872823,0.6746089104173423,0.39566735721784063,0.3990544510812945,0.39905445108130183,50.6138,3.6226685796269726,977.32,PI>40%,49.78548339700264,1.0086,12.555842934399248,6.964419475655431,61.06964443138408,35.651834504293525,3.6543675586467055,8.745224801645607,17015
24015,72.0,24.0,1.0,0.0,27.0,3.0,0.0,7.0,7.0,20,4.419027027912151,0.522749117351068,0.5130780275477601,0.9441922194910157,0.8604789750882625,0.8606733310909922,0.8606733310927449,17.00389,4.269184732012236,1505.38,"PI<40%,1~4999",51.14012678588325,0.9554,16.2927198712487,5.137710633352702,64.0883716529473,33.314763231197766,5.067985166872682,0.0,21138
24016,49.0,16.0,13.0,0.0,32.0,6.0,2.0,18.0,4.0,25,5.841300715164276,0.32297865919467517,0.3159295629545716,0.9450213542590367,0.8548587385700587,0.8550124267198969,0.8522528279007862,19.75851,6.418191603875134,1912.95,"PI<40%,>5000",51.005321582508614,0.9606,21.199189932012153,3.7171613783691573,63.098076043246884,34.77383130401868,22.972579471002184,0.12762166197115268,41529
24017,40.0,14.0,2.0,0.0,26.0,3.0,1.0,17.0,3.0,9,1.9410031038131,0.5172710230780875,0.5035518139102472,0.9581473818987798,0.8905105646359552,0.8908187400323478,0.8908187400321084,36.950880000000005,3.457719958918179,843.72,"PI<40%,1~4999",49.36309409274581,1.0258,12.579587111711362,6.949386503067485,62.4206272849721,30.784996925599508,11.287498540912805,0.0,25985
24018,51.0,9.0,2.0,0.0,18.0,5.0,1.0,7.0,1.0,2,0.25204873604637673,0.6545064263886349,0.6545064263886349,0.8095047992606578,0.5814233186503728,0.5906644992227224,0.5906644992227215,39.7397,1.756633119853614,1036.75,PI>40%,50.662922082163156,0.9738,15.951882845188283,5.268852459016394,59.17314349160734,36.30106373469205,4.222673923021441,6.1589706746783355,15311
24019,7.0,5.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,5,0.8685333905348253,0.7121333651057988,0.6566357245990686,0.7748697078976339,0.5398005283347457,0.5424205534568025,0.5424205534568407,19.76773,3.0216647662485747,996.99,"PI<40%,1~4999",50.831312781434015,0.9673,18.276580958999304,4.47148288973384,66.19328022168341,33.99036355672361,6.124249911754323,0.0,5774
24020,290.0,95.0,28.0,0.0,162.0,41.0,13.0,48.0,16.0,13,3.25,0.23361738056990367,0.22341501539472344,0.8665704083394967,0.6957279310186669,0.6963094788706818,0.6495467815429149,5.76568,5.9341394104864325,2652.34,"PI<40%,1~4999",51.549354253622084,0.9399,19.982218514697166,4.004449327107937,63.542099167413305,34.248999245808434,10.995917193153277,0.0,91522
24021,138.0,53.0,0.0,0.0,18.0,5.0,31.0,2.0,7.0,17,3.5363595840177693,2.9544044341931865,2.9744261598045134,0.12800510125171188,0.018233682915922537,0.018283920457598246,0.01828392045761586,18.24872,4.747179751474547,1271.53,"PI<40%,1~4999",52.38015044347143,0.9091,20.48079983523993,3.882621811865801,59.88548332771977,38.17385359430785,2.5810346779366817,0.0,53442
24022,13.0,10.0,2.0,0.0,14.0,1.0,3.0,2.0,0.0,23,5.122098437403051,0.5527340793316607,0.5392124703764328,0.9167412884188549,0.7957543776222218,0.7960095414878477,0.7960095414890701,33.93969,5.659184318684793,1122.96,"PI<40%,1~4999",51.891136751694525,0.9270999999999999,14.242031614407876,6.021470160116448,59.85409013297459,34.25224466891134,3.613132952819815,0.0,19327
24023,15.0,6.0,0.0,0.0,22.0,2.0,5.0,5.0,4.0,11,2.1357783093890097,0.6000201048077761,0.5967661735311018,0.7659097069225201,0.5477411397896716,0.5488398677829007,0.5488398677831114,16.12648,3.0714817572598663,1463.5,"PI<40%,1~4999",50.72897434264977,0.9712999999999999,19.207552016439763,4.206285523236375,62.85095817151588,34.78187778431538,6.147112620851842,0.012733176290825746,15707
24024,230.0,154.0,27.0,0.0,291.0,36.0,18.0,115.0,15.0,12,2.4923241823771445,0.3296602818784666,0.2977913232678954,0.5542902043931474,0.31334746811649844,0.3142021275410812,0.27549775311078095,10.23583,6.061572356215214,1773.99,"PI<40%,1~4999",51.509942996388325,0.9414,22.17396562908883,3.5097932265582386,63.395848744615115,36.20003139762235,7.695552743178134,0.0,91924
24025,60.0,32.0,1.0,0.0,61.0,9.0,5.0,20.0,6.0,28,6.330740737003228,0.6034116545128482,0.5852833945133429,0.830259539429029,0.6516556920764128,0.651982287645901,0.6519822876466904,21.952160000000003,12.21710189452125,1599.97,"PI<40%,1~4999",51.81185823120239,0.9301,21.04931306829495,3.750748857007725,57.54885723749585,34.46579411491692,14.963748657357682,0.0,30190
24026,30.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,3,0.3527681276308663,0.6432269767741821,0.6624004786465849,0.8357137598773731,0.6020613106815739,0.6084855774473035,0.6084855774472979,54.5949,0.9722222222222222,817.79,PI>40%,48.881789137380196,1.0458,10.780867156706082,8.275691699604742,56.783812566560165,39.03719912472648,1.9193857965451053,7.5718849840255595,9390
24027,14.0,3.0,6.0,0.0,26.0,0.0,0.0,3.0,1.0,17,3.8239067620920033,0.6014269004513794,0.5817959947816426,0.8590799599920712,0.6779997933313004,0.6785082366811106,0.6785082366802052,12.491530000000001,8.191221694157115,1688.65,"PI<40%,1~4999",52.069609674564944,0.9205,21.868846002363135,3.5727149932462856,64.41844459738472,35.89874712349783,8.197217180883243,0.0,10171
24028,3458.0,1551.0,445.0,40.0,4391.0,253.0,191.0,2902.0,31.0,27,5.70732270451025,0.34614394458413683,0.3323822699920109,0.31873269185699443,0.07433693240806172,0.07445781552972924,0.05003227769387413,2.94597,5.747646935469656,3844.49,"PI<40%,>5000",51.84039948019943,0.929,23.031288834010084,3.341919408883925,65.26642367888336,38.700762752371396,13.372809741280346,0.0028475130856169526,772604
24029,29.0,5.0,0.0,0.0,18.0,2.0,2.0,2.0,11.0,5,0.9710224696815022,0.6223130097146959,0.5963643181572326,0.785807429375813,0.5473799257918749,0.5497260746711755,0.549726074671208,42.68188,2.4773152815785684,1005.9,PI>40%,49.94144376258959,1.0023,10.409340272893514,8.606756756756758,60.59399447229119,34.536210317460316,8.274598252043981,3.311940787932731,21347
24030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5706343837349721,0.5945706259289807,0.5951111636400603,0.8935858259954987,0.7437879736143408,0.7464937940190195,0.7464937940190399,14.821860000000001,6.096752816434725,1344.84,"PI<40%,1~4999",52.67105744603,0.8986,20.993766043270995,3.7633187772925765,66.7764361507501,34.53796889295517,3.13543599257885,0.0,5466
24031,14.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,3,0.3406234307178196,0.6748403502348117,0.7008967014260185,0.6977054906476232,0.4651360314291141,0.4727128905988082,0.4727128905988066,58.583079999999995,8.596670064559973,634.49,PI>40%,50.950570342205324,0.9627,17.799188640973632,4.618233618233618,52.59822560202788,33.887992052651185,1.0794730131746706,19.79721166032953,11835
24032,194.0,23.0,3.0,0.0,50.0,3.0,22.0,16.0,9.0,28,6.1432415528415865,0.5710096913863361,0.5479282838499145,0.892102530006033,0.7486540520015793,0.7489133047966045,0.7489133047959411,17.14744,6.255532605488345,1403.8,"PI<40%,1~4999",52.28388632643952,0.9126000000000001,19.659843617710045,4.086510449651678,59.82740663591728,39.86502367122184,3.3564640217227333,0.0,40326
24033,14.0,8.0,2.0,0.0,12.0,3.0,0.0,2.0,2.0,4,0.6565127841712765,0.5262119144495632,0.5300555870749741,0.990549474074587,0.9440830780405228,0.9442385149248936,0.9442385149248542,14.743129999999999,2.7141645462256148,1247.29,"PI<40%,1~4999",49.99584821057876,1.0002,13.302333305654738,6.517478152309613,63.07398488748651,31.021698833278815,27.72538023621378,0.0,12043
24034,39.0,8.0,2.0,0.0,28.0,9.0,3.0,6.0,12.0,12,2.5482110410682033,0.5440506920380267,0.5292613127344621,0.9165982856406962,0.7867275088361851,0.7872670804929566,0.787267080493132,33.580529999999996,6.0786650774731825,1320.57,"PI<40%,>5000",50.18719080090921,0.9925,16.40593662254312,5.095354523227384,62.11391897312475,33.71634067187089,15.239117311690926,3.569995988768552,14958
24035,344.0,193.0,1.0,0.0,316.0,2.0,34.0,6.0,7.0,6,1.0830829782716678,0.409899718393049,0.45617913940189275,0.27997102161754184,0.04977696355895037,0.05022186056902792,0.02746581814113889,4.99153,5.954375912211471,2689.84,"PI<40%,1~4999",51.53282382326696,0.9405,20.182131988917654,3.954877911556206,61.50523262108953,35.43661885778002,11.451549090023738,0.0007467172443146816,267839
24036,57.0,29.0,8.0,0.0,17.0,5.0,2.0,6.0,2.0,11,2.375256271639939,1.553619158820746,1.463443695070189,0.16540178293850652,0.02005491603499899,0.020138456371466943,0.02295951726864165,33.041090000000004,5.13740771123872,1380.42,"PI<40%,1~4999",49.5181641708264,1.0195,16.44262409857873,5.081754311262508,61.58832501386578,34.41024926890405,6.525504613100498,0.8735440931780365,28848
24037,154.0,24.0,1.0,0.0,42.0,65.0,5.0,9.0,1.0,10,1.9961476025181075,0.4019426410886362,0.38048795079304454,0.8686883350276411,0.7109117284453041,0.7118166740111856,0.6768289932548127,32.53992,4.661534701857282,1313.97,PI>40%,50.47407560421401,0.9812000000000001,13.91761156766878,6.185140892443381,58.4641602974592,34.81979490234458,7.5439089650289946,2.6038008675893414,96820
24038,23.0,1.0,0.0,0.0,21.0,3.0,11.0,1.0,10.0,2,0.2969958226852573,0.4358151792591082,0.4358151792591081,0.8775363768723894,0.691891720208012,0.6983033714932115,0.3573516297646718,34.60933,2.337096454743514,1188.8,PI>40%,49.64642000252557,1.0142,9.714502273875695,9.293888166449936,60.241192069705775,37.01722120046815,5.102557609521398,2.563454981689607,15838
24039,21.0,5.0,2.0,0.0,13.0,3.0,0.0,0.0,4.0,4,0.6994422937709869,0.5459451074750363,0.5009126110963469,0.8854886851281182,0.7271719647600582,0.7297698069345784,0.7297698069345604,51.225480000000005,2.101769911504425,964.44,PI>40%,50.392321703797116,0.9843999999999999,13.220934316824728,6.5637619553666315,58.18971556676475,36.96129956999522,4.411454302399212,5.359394703656998,14274
24040,123.0,31.0,3.0,0.0,108.0,17.0,12.0,24.0,4.0,16,3.2760615057014255,0.5066542788429349,0.5024079563921915,0.7152816856040733,0.4351559378498966,0.4358814815941383,0.4222846186732238,13.97118,6.186016118492703,1714.97,"PI<40%,>5000",50.80619664875119,0.9682999999999999,19.969950180562513,4.007523759239704,62.074507324270215,34.05738990969632,12.089952000848605,0.12382758984086836,37956
24041,19.0,0.0,1.0,0.0,6.0,5.0,0.0,1.0,1.0,3,0.413038524822955,0.5348890944348847,0.5233797038944759,0.8738399920226031,0.6991360356877231,0.7035185711765952,0.6753265330477337,59.19477,2.543964486938706,858.82,PI>40%,49.6427091963546,1.0144,11.464539190799359,7.72254857659286,55.944490472245235,37.439630937792835,2.2578635938959826,8.880488815244407,19312
24042,36.0,12.0,5.0,0.0,14.0,5.0,0.0,3.0,6.0,5,0.966172215787528,0.37182619247107745,0.33507563592152045,0.7690286281216779,0.5299761976079703,0.5324443557521978,0.5381636229268368,31.96773,3.7621128633859016,1400.16,"PI<40%,1~4999",50.792657488527325,0.9688,17.17684708501461,4.821790198460915,62.80767626199416,34.2467008797654,10.321903428971309,0.3059379780280907,14382
24043,20.0,37.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,10,2.0131795312142025,0.6234707708435496,0.6047960066641533,0.8036194633031771,0.5726223021368907,0.5737482868833154,0.5737482868832099,22.72244,6.589427950760318,1418.67,"PI<40%,1~4999",52.70390070921985,0.8974,26.61622343384889,2.757107023411371,59.34175531914894,42.02554202554202,6.399095534200113,0.0,9024
24044,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5,0.9278558671674656,0.5403683749721706,0.5201863192292052,0.9336402759178234,0.8297524079852265,0.8309363596211697,0.8309363596211187,17.62989,1.7228464419475655,1357.35,"PI<40%,1~4999",49.70893444697545,1.0117,11.963539688568172,7.358730158730158,60.36446469248291,32.27132579650565,7.649301143583227,0.012655024044545686,7902
24045,32.0,14.0,1.0,0.0,12.0,3.0,5.0,3.0,1.0,4,0.33031873054576855,0.3365779748895518,0.3214069715627043,0.5480032100536695,0.25359097497376626,0.25954792553251244,0.17005591178160218,24.567330000000002,3.739061256961018,1654.59,"PI<40%,1~4999",50.66933480540988,0.9736,16.458232570994266,5.075986565910999,63.55230471984543,32.921848053008986,4.428660956757886,0.0,14492
24046,28.0,2.0,1.0,0.0,21.0,1.0,2.0,11.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13172,10.761385616317918,1191.29,"PI<40%,1~4999",50.251287080166705,0.99,13.816883196847485,6.2375222816399285,58.26795783280215,35.50214592274678,12.998760842627014,0.0,16316
24047,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,4,0.8291007839172734,0.562761940265082,0.5461371203851139,0.8671746895059144,0.6961381499225336,0.6983913419243312,0.6983913419243478,28.29303,5.463627848891664,922.99,"PI<40%,1~4999",49.68810716842213,1.0126,11.333878887070377,7.823104693140794,63.217097862767154,31.535550148688834,4.23904052936311,0.0,9779
